,ID,well,campo,Socio,E_Brent,tipo_costo,P_D,VPN_Basica,VPN_incremental,VPN_Total,capex_T,capex_B,capex_I,opex_B,opex_T,opex_I,volumen_B_LE,volumen_I_LE,volumen_T_LE,LE_year_B,LE_year_T,LE_year_I,lc_B,dc_B,lc_T,dc_T,lc_I,dc_I,EFI_Total,payout_T,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b,fixed_costs,Gross_fluid,productor_well,ingreso,costo_variable,MCM
278,278,NW9NA,CANO_RONDON,con_socio,80,optimista,-0.2,0,9995.5178,9995.5178,16511.9961,0,16511.9961,0,940.049,940.049,0,0.359441539,0.359441539,2022,2028,2028,0,0,1.564,27.4709,1.5627,27.4496,1.346195698,4,440.3666626,8457.289946,1389.649575,20375.29333,92.46938525,0,596.885,343.164,0,0,0
279,279,NW9NA,CANO_RONDON,con_socio,90,optimista,-0.2,0,12474.1306,12474.1306,16511.9961,0,16511.9961,0,940.049,940.049,0,0.359441539,0.359441539,2022,2028,2028,0,0,1.564,27.4709,1.5627,27.4496,1.677129608,4,440.3666626,8457.289946,1709.840721,23174.09736,92.46938525,0,596.885,343.164,0,0,0
280,280,NW9NA,CANO_RONDON,con_socio,50,optimista,-0.1,0,3264.4533,3264.4533,15135.9964,0,15135.9964,0,940.049,940.049,0,0.359441539,0.359441539,2022,2028,2028,0,0,1.564,25.1816,1.5627,25.1621,0.476429783,7,440.3666626,7752.515784,429.076137,11978.88125,92.46938525,0,596.885,343.164,0,0,0
281,281,NW9NA,CANO_RONDON,con_socio,60,optimista,-0.1,0,5743.0662,5743.0662,15135.9964,0,15135.9964,0,940.049,940.049,0,0.359441539,0.359441539,2022,2028,2028,0,0,1.564,25.1816,1.5627,25.1621,0.837448594,4,440.3666626,7752.515784,749.267283,14777.68528,92.46938525,0,596.885,343.164,0,0,0
282,282,NW9NA,CANO_RONDON,con_socio,70,optimista,-0.1,0,8221.679,8221.679,15135.9964,0,15135.9964,0,940.049,940.049,0,0.359441539,0.359441539,2022,2028,2028,0,0,1.564,25.1816,1.5627,25.1621,1.198467405,4,440.3666626,7752.515784,1069.458429,17576.48931,92.46938525,0,596.885,343.164,0,0,0
283,283,NW9NA,CANO_RONDON,con_socio,80,optimista,-0.1,0,10700.2919,10700.2919,15135.9964,0,15135.9964,0,940.049,940.049,0,0.359441539,0.359441539,2022,2028,2028,0,0,1.564,25.1816,1.5627,25.1621,1.559486216,4,440.3666626,7752.515784,1389.649575,20375.29333,92.46938525,0,596.885,343.164,0,0,0
284,284,NW9NA,CANO_RONDON,con_socio,90,optimista,-0.1,0,13178.9048,13178.9048,15135.9964,0,15135.9964,0,940.049,940.049,0,0.359441539,0.359441539,2022,2028,2028,0,0,1.564,25.1816,1.5627,25.1621,1.920505027,4,440.3666626,7752.515784,1709.840721,23174.09736,92.46938525,0,596.885,343.164,0,0,0
285,285,NW9NA,CANO_RONDON,con_socio,50,optimista,0,0,3969.2274,3969.2274,13759.9967,0,13759.9967,0,940.049,940.049,0,0.359441539,0.359441539,2022,2028,2028,0,0,1.564,22.8924,1.5627,22.8747,0.624072762,4,440.3666626,7047.741621,429.076137,11978.88125,92.46938525,0,596.885,343.164,0,0,0
286,286,NW9NA,CANO_RONDON,con_socio,60,optimista,0,0,6447.8403,6447.8403,13759.9967,0,13759.9967,0,940.049,940.049,0,0.359441539,0.359441539,2022,2028,2028,0,0,1.564,22.8924,1.5627,22.8747,1.021193454,4,440.3666626,7047.741621,749.267283,14777.68528,92.46938525,0,596.885,343.164,0,0,0
287,287,NW9NA,CANO_RONDON,con_socio,70,optimista,0,0,8926.4532,8926.4532,13759.9967,0,13759.9967,0,940.049,940.049,0,0.359441539,0.359441539,2022,2028,2028,0,0,1.564,22.8924,1.5627,22.8747,1.418314146,4,440.3666626,7047.741621,1069.458429,17576.48931,92.46938525,0,596.885,343.164,0,0,0
288,288,NW9NA,CANO_RONDON,con_socio,80,optimista,0,0,11405.0661,11405.0661,13759.9967,0,13759.9967,0,940.049,940.049,0,0.359441539,0.359441539,2022,2028,2028,0,0,1.564,22.8924,1.5627,22.8747,1.815434838,4,440.3666626,7047.741621,1389.649575,20375.29333,92.46938525,0,596.885,343.164,0,0,0
289,289,NW9NA,CANO_RONDON,con_socio,90,optimista,0,0,13883.679,13883.679,13759.9967,0,13759.9967,0,940.049,940.049,0,0.359441539,0.359441539,2022,2028,2028,0,0,1.564,22.8924,1.5627,22.8747,2.21255553,4,440.3666626,7047.741621,1709.840721,23174.09736,92.46938525,0,596.885,343.164,0,0,0
290,290,NW9NA,CANO_RONDON,con_socio,50,optimista,0.1,0,4674.0016,4674.0016,12383.997,0,12383.997,0,940.049,940.049,0,0.359441539,0.359441539,2022,2028,2028,0,0,1.564,20.6032,1.5627,20.5872,0.804525291,4,440.3666626,6342.967459,429.076137,11978.88125,92.46938525,0,596.885,343.164,0,0,0
291,291,NW9NA,CANO_RONDON,con_socio,60,optimista,0.1,0,7152.6145,7152.6145,12383.997,0,12383.997,0,940.049,940.049,0,0.359441539,0.359441539,2022,2028,2028,0,0,1.564,20.6032,1.5627,20.5872,1.245770504,4,440.3666626,6342.967459,749.267283,14777.68528,92.46938525,0,596.885,343.164,0,0,0
292,292,NW9NA,CANO_RONDON,con_socio,70,optimista,0.1,0,9631.2274,9631.2274,12383.997,0,12383.997,0,940.049,940.049,0,0.359441539,0.359441539,2022,2028,2028,0,0,1.564,20.6032,1.5627,20.5872,1.687015717,4,440.3666626,6342.967459,1069.458429,17576.48931,92.46938525,0,596.885,343.164,0,0,0
293,293,NW9NA,CANO_RONDON,con_socio,80,optimista,0.1,0,12109.8403,12109.8403,12383.997,0,12383.997,0,940.049,940.049,0,0.359441539,0.359441539,2022,2028,2028,0,0,1.564,20.6032,1.5627,20.5872,2.128260931,4,440.3666626,6342.967459,1389.649575,20375.29333,92.46938525,0,596.885,343.164,0,0,0
294,294,NW9NA,CANO_RONDON,con_socio,90,optimista,0.1,0,14554.6924,14554.6924,12383.997,0,12383.997,0,940.049,940.049,0,0.359441539,0.359441539,2022,2028,2028,0,0,1.564,20.6032,1.5627,20.5872,2.569506144,4,440.3666626,6342.967459,1743.601418,23174.09736,92.46938525,0,596.885,343.164,0,0,0
295,295,NW9NA,CANO_RONDON,con_socio,50,optimista,0.2,0,5378.7758,5378.7758,11007.9974,0,11007.9974,0,940.049,940.049,0,0.359441539,0.359441539,2022,2028,2028,0,0,1.564,18.3139,1.5627,18.2997,1.030090952,4,440.3666626,5638.193297,429.076137,11978.88125,92.46938525,0,596.885,343.164,0,0,0
296,296,NW9NA,CANO_RONDON,con_socio,60,optimista,0.2,0,7857.3886,7857.3886,11007.9974,0,11007.9974,0,940.049,940.049,0,0.359441539,0.359441539,2022,2028,2028,0,0,1.564,18.3139,1.5627,18.2997,1.526491817,4,440.3666626,5638.193297,749.267283,14777.68528,92.46938525,0,596.885,343.164,0,0,0
297,297,NW9NA,CANO_RONDON,con_socio,70,optimista,0.2,0,10336.0015,10336.0015,11007.9974,0,11007.9974,0,940.049,940.049,0,0.359441539,0.359441539,2022,2028,2028,0,0,1.564,18.3139,1.5627,18.2997,2.022892682,4,440.3666626,5638.193297,1069.458429,17576.48931,92.46938525,0,596.885,343.164,0,0,0
298,298,NW9NA,CANO_RONDON,con_socio,80,optimista,0.2,0,12814.6144,12814.6144,11007.9974,0,11007.9974,0,940.049,940.049,0,0.359441539,0.359441539,2022,2028,2028,0,0,1.564,18.3139,1.5627,18.2997,2.519293547,4,440.3666626,5638.193297,1389.649575,20375.29333,92.46938525,0,596.885,343.164,0,0,0
299,299,NW9NA,CANO_RONDON,con_socio,90,optimista,0.2,0,14980.8499,14980.8499,11007.9974,0,11007.9974,0,940.049,940.049,0,0.359441539,0.359441539,2022,2028,2028,0,0,1.564,18.3139,1.5627,18.2997,3.015694412,4,440.3666626,5638.193297,2022.218159,23174.09736,92.46938525,0,596.885,343.164,0,0,0
300,300,NW11NA,CARICARE,sin_socio,50,pesimista,-0.2,0,2964.8947,2964.8947,10261.8705,0,10261.8705,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,20.7966,2.051,20.8152,0.425015921,7,703.372409,8086.206262,471.8716573,12505.72922,279.3841438,0,667.9925,343.164,0,0,0
301,301,NW11NA,CARICARE,sin_socio,60,pesimista,-0.2,0,5423.3055,5423.3055,10261.8705,0,10261.8705,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,20.7966,2.051,20.8152,0.79123682,7,703.372409,8086.206262,974.7986567,15467.06694,279.3841438,0,667.9925,343.164,0,0,0
302,302,NW11NA,CARICARE,sin_socio,70,pesimista,-0.2,0,7506.545,7506.545,10261.8705,0,10261.8705,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,20.7966,2.051,20.8152,1.157457719,4,703.372409,8086.206262,1852.896897,18428.40467,279.3841438,0,667.9925,343.164,0,0,0
303,303,NW11NA,CARICARE,sin_socio,80,pesimista,-0.2,0,9589.7844,9589.7844,10261.8705,0,10261.8705,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,20.7966,2.051,20.8152,1.523678618,4,703.372409,8086.206262,2730.995136,21389.74239,279.3841438,0,667.9925,343.164,0,0,0
304,304,NW11NA,CARICARE,sin_socio,90,pesimista,-0.2,0,11673.0239,11673.0239,10261.8705,0,10261.8705,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,20.7966,2.051,20.8152,1.889899517,4,703.372409,8086.206262,3609.093376,24351.08012,279.3841438,0,667.9925,343.164,0,0,0
305,305,NW11NA,CARICARE,sin_socio,50,pesimista,-0.1,0,3638.7453,3638.7453,9406.7146,0,9406.7146,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,19.0635,2.051,19.0806,0.554562823,7,703.372409,7412.35574,471.8716573,12505.72922,279.3841438,0,667.9925,343.164,0,0,0
306,306,NW11NA,CARICARE,sin_socio,60,pesimista,-0.1,0,5913.89,5913.89,9406.7146,0,9406.7146,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,19.0635,2.051,19.0806,0.954076531,4,703.372409,7412.35574,1158.064609,15467.06694,279.3841438,0,667.9925,343.164,0,0,0
307,307,NW11NA,CARICARE,sin_socio,70,pesimista,-0.1,0,7997.1295,7997.1295,9406.7146,0,9406.7146,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,19.0635,2.051,19.0806,1.353590239,4,703.372409,7412.35574,2036.162849,18428.40467,279.3841438,0,667.9925,343.164,0,0,0
308,308,NW11NA,CARICARE,sin_socio,80,pesimista,-0.1,0,10080.369,10080.369,9406.7146,0,9406.7146,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,19.0635,2.051,19.0806,1.753103947,4,703.372409,7412.35574,2914.261089,21389.74239,279.3841438,0,667.9925,343.164,0,0,0
309,309,NW11NA,CARICARE,sin_socio,90,pesimista,-0.1,0,12163.6085,12163.6085,9406.7146,0,9406.7146,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,19.0635,2.051,19.0806,2.152617654,4,703.372409,7412.35574,3792.359329,24351.08012,279.3841438,0,667.9925,343.164,0,0,0
310,310,NW11NA,CARICARE,sin_socio,50,pesimista,0,0,4276.3738,4276.3738,8551.5587,0,8551.5587,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,17.3305,2.051,17.346,0.710019105,7,703.372409,6738.505218,508.0936038,12505.72922,279.3841438,0,667.9925,343.164,0,0,0
311,311,NW11NA,CARICARE,sin_socio,60,pesimista,0,0,6404.4746,6404.4746,8551.5587,0,8551.5587,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,17.3305,2.051,17.346,1.149484184,4,703.372409,6738.505218,1341.330562,15467.06694,279.3841438,0,667.9925,343.164,0,0,0
312,312,NW11NA,CARICARE,sin_socio,70,pesimista,0,0,8487.7141,8487.7141,8551.5587,0,8551.5587,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,17.3305,2.051,17.346,1.588949263,4,703.372409,6738.505218,2219.428802,18428.40467,279.3841438,0,667.9925,343.164,0,0,0
313,313,NW11NA,CARICARE,sin_socio,80,pesimista,0,0,10570.9536,10570.9536,8551.5587,0,8551.5587,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,17.3305,2.051,17.346,2.028414341,4,703.372409,6738.505218,3097.527042,21389.74239,279.3841438,0,667.9925,343.164,0,0,0
314,314,NW11NA,CARICARE,sin_socio,90,pesimista,0,0,12654.1931,12654.1931,8551.5587,0,8551.5587,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,17.3305,2.051,17.346,2.46787942,4,703.372409,6738.505218,3975.625282,24351.08012,279.3841438,0,667.9925,343.164,0,0,0
315,315,NW11NA,CARICARE,sin_socio,50,pesimista,0.1,0,4804.415,4804.415,7696.4028,0,7696.4028,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,15.5974,2.051,15.6114,0.900021228,4,703.372409,6064.654696,653.9029958,12505.72922,279.3841438,0,667.9925,343.164,0,0,0
316,316,NW11NA,CARICARE,sin_socio,60,pesimista,0.1,0,6895.0592,6895.0592,7696.4028,0,7696.4028,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,15.5974,2.051,15.6114,1.38831576,4,703.372409,6064.654696,1524.596515,15467.06694,279.3841438,0,667.9925,343.164,0,0,0
317,317,NW11NA,CARICARE,sin_socio,70,pesimista,0.1,0,8978.2987,8978.2987,7696.4028,0,7696.4028,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,15.5974,2.051,15.6114,1.876610292,4,703.372409,6064.654696,2402.694755,18428.40467,279.3841438,0,667.9925,343.164,0,0,0
318,318,NW11NA,CARICARE,sin_socio,80,pesimista,0.1,0,11061.5381,11061.5381,7696.4028,0,7696.4028,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,15.5974,2.051,15.6114,2.364904824,4,703.372409,6064.654696,3280.792994,21389.74239,279.3841438,0,667.9925,343.164,0,0,0
319,319,NW11NA,CARICARE,sin_socio,90,pesimista,0.1,0,13144.7776,13144.7776,7696.4028,0,7696.4028,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,15.5974,2.051,15.6114,2.853199355,4,703.372409,6064.654696,4158.891234,24351.08012,279.3841438,0,667.9925,343.164,0,0,0
320,320,NW11NA,CARICARE,sin_socio,50,pesimista,0.2,0,5302.4043,5302.4043,6841.247,0,6841.247,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,13.8644,2.051,13.8768,1.137523881,4,703.372409,5390.804174,829.7642276,12505.72922,279.3841438,0,667.9925,343.164,0,0,0
321,321,NW11NA,CARICARE,sin_socio,60,pesimista,0.2,0,7385.6437,7385.6437,6841.247,0,6841.247,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,13.8644,2.051,13.8768,1.68685523,4,703.372409,5390.804174,1707.862467,15467.06694,279.3841438,0,667.9925,343.164,0,0,0
322,322,NW11NA,CARICARE,sin_socio,70,pesimista,0.2,0,9468.8832,9468.8832,6841.247,0,6841.247,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,13.8644,2.051,13.8768,2.236186578,4,703.372409,5390.804174,2585.960707,18428.40467,279.3841438,0,667.9925,343.164,0,0,0
323,323,NW11NA,CARICARE,sin_socio,80,pesimista,0.2,0,11552.1227,11552.1227,6841.247,0,6841.247,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,13.8644,2.051,13.8768,2.785517927,4,703.372409,5390.804174,3464.058947,21389.74239,279.3841438,0,667.9925,343.164,0,0,0
324,324,NW11NA,CARICARE,sin_socio,90,pesimista,0.2,0,13635.3622,13635.3622,6841.247,0,6841.247,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,13.8644,2.051,13.8768,3.334849275,4,703.372409,5390.804174,4342.157187,24351.08012,279.3841438,0,667.9925,343.164,0,0,0
325,325,NW11NA,CARICARE,sin_socio,50,probable,-0.2,0,1228.5552,1228.5552,12465.3873,0,12465.3873,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,25.2622,2.051,25.2848,0.17311468,50,703.372409,9822.545794,471.8716573,12505.72922,279.3841438,0,667.9925,343.164,0,0,0
326,326,NW11NA,CARICARE,sin_socio,60,probable,-0.2,0,4007.263,4007.263,12465.3873,0,12465.3873,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,25.2622,2.051,25.2848,0.474598408,7,703.372409,9822.545794,654.5015935,15467.06694,279.3841438,0,667.9925,343.164,0,0,0
327,327,NW11NA,CARICARE,sin_socio,70,probable,-0.2,0,6242.4347,6242.4347,12465.3873,0,12465.3873,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,25.2622,2.051,25.2848,0.776082136,7,703.372409,9822.545794,1380.667659,18428.40467,279.3841438,0,667.9925,343.164,0,0,0
328,328,NW11NA,CARICARE,sin_socio,80,probable,-0.2,0,8325.6741,8325.6741,12465.3873,0,12465.3873,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,25.2622,2.051,25.2848,1.077565864,4,703.372409,9822.545794,2258.765898,21389.74239,279.3841438,0,667.9925,343.164,0,0,0
329,329,NW11NA,CARICARE,sin_socio,90,probable,-0.2,0,10408.9136,10408.9136,12465.3873,0,12465.3873,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,25.2622,2.051,25.2848,1.379049592,4,703.372409,9822.545794,3136.864138,24351.08012,279.3841438,0,667.9925,343.164,0,0,0
330,330,NW11NA,CARICARE,sin_socio,50,probable,-0.1,0,2047.1007,2047.1007,11426.605,0,11426.605,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,23.157,2.051,23.1777,0.279761469,7,703.372409,9004.000311,471.8716573,12505.72922,279.3841438,0,667.9925,343.164,0,0,0
331,331,NW11NA,CARICARE,sin_socio,60,probable,-0.1,0,4739.1895,4739.1895,11426.605,0,11426.605,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,23.157,2.051,23.1777,0.608652809,7,703.372409,9004.000311,741.1205325,15467.06694,279.3841438,0,667.9925,343.164,0,0,0
332,332,NW11NA,CARICARE,sin_socio,70,probable,-0.1,0,6838.3618,6838.3618,11426.605,0,11426.605,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,23.157,2.051,23.1777,0.937544148,4,703.372409,9004.000311,1603.286048,18428.40467,279.3841438,0,667.9925,343.164,0,0,0
333,333,NW11NA,CARICARE,sin_socio,80,probable,-0.1,0,8921.6012,8921.6012,11426.605,0,11426.605,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,23.157,2.051,23.1777,1.266435488,4,703.372409,9004.000311,2481.384288,21389.74239,279.3841438,0,667.9925,343.164,0,0,0
334,334,NW11NA,CARICARE,sin_socio,90,probable,-0.1,0,11004.8407,11004.8407,11426.605,0,11426.605,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,23.157,2.051,23.1777,1.595326828,4,703.372409,9004.000311,3359.482527,24351.08012,279.3841438,0,667.9925,343.164,0,0,0
335,335,NW11NA,CARICARE,sin_socio,50,probable,0,0,2865.6462,2865.6462,10387.8227,0,10387.8227,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,21.0518,2.051,21.0706,0.407737616,7,703.372409,8185.454828,471.8716573,12505.72922,279.3841438,0,667.9925,343.164,0,0,0
336,336,NW11NA,CARICARE,sin_socio,60,probable,0,0,5351.0494,5351.0494,10387.8227,0,10387.8227,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,21.0518,2.051,21.0706,0.76951809,7,703.372409,8185.454828,947.806197,15467.06694,279.3841438,0,667.9925,343.164,0,0,0
337,337,NW11NA,CARICARE,sin_socio,70,probable,0,0,7434.2889,7434.2889,10387.8227,0,10387.8227,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,21.0518,2.051,21.0706,1.131298563,4,703.372409,8185.454828,1825.904437,18428.40467,279.3841438,0,667.9925,343.164,0,0,0
338,338,NW11NA,CARICARE,sin_socio,80,probable,0,0,9517.5283,9517.5283,10387.8227,0,10387.8227,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,21.0518,2.051,21.0706,1.493079037,4,703.372409,8185.454828,2704.002677,21389.74239,279.3841438,0,667.9925,343.164,0,0,0
339,339,NW11NA,CARICARE,sin_socio,90,probable,0,0,11600.7678,11600.7678,10387.8227,0,10387.8227,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,21.0518,2.051,21.0706,1.854859511,4,703.372409,8185.454828,3582.100917,24351.08012,279.3841438,0,667.9925,343.164,0,0,0
340,340,NW11NA,CARICARE,sin_socio,50,probable,0.1,0,3684.1917,3684.1917,9349.0404,0,9349.0404,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,18.9466,2.051,18.9636,0.564152906,7,703.372409,7366.909345,471.8716573,12505.72922,279.3841438,0,667.9925,343.164,0,0,0
341,341,NW11NA,CARICARE,sin_socio,60,probable,0.1,0,5946.9765,5946.9765,9349.0404,0,9349.0404,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,18.9466,2.051,18.9636,0.966131211,4,703.372409,7366.909345,1170.424586,15467.06694,279.3841438,0,667.9925,343.164,0,0,0
342,342,NW11NA,CARICARE,sin_socio,70,probable,0.1,0,8030.2159,8030.2159,9349.0404,0,9349.0404,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,18.9466,2.051,18.9636,1.368109515,4,703.372409,7366.909345,2048.522826,18428.40467,279.3841438,0,667.9925,343.164,0,0,0
343,343,NW11NA,CARICARE,sin_socio,80,probable,0.1,0,10113.4554,10113.4554,9349.0404,0,9349.0404,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,18.9466,2.051,18.9636,1.770087819,4,703.372409,7366.909345,2926.621066,21389.74239,279.3841438,0,667.9925,343.164,0,0,0
344,344,NW11NA,CARICARE,sin_socio,90,probable,0.1,0,12196.6949,12196.6949,9349.0404,0,9349.0404,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,18.9466,2.051,18.9636,2.172066123,4,703.372409,7366.909345,3804.719306,24351.08012,279.3841438,0,667.9925,343.164,0,0,0
345,345,NW11NA,CARICARE,sin_socio,50,probable,0.2,0,4437.7384,4437.7384,8310.2582,0,8310.2582,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,16.8415,2.051,16.8565,0.75967202,4,703.372409,6548.363862,536.8704084,12505.72922,279.3841438,0,667.9925,343.164,0,0,0
346,346,NW11NA,CARICARE,sin_socio,60,probable,0.2,0,6542.9036,6542.9036,8310.2582,0,8310.2582,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,16.8415,2.051,16.8565,1.211897612,4,703.372409,6548.363862,1393.042975,15467.06694,279.3841438,0,667.9925,343.164,0,0,0
347,347,NW11NA,CARICARE,sin_socio,70,probable,0.2,0,8626.143,8626.143,8310.2582,0,8310.2582,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,16.8415,2.051,16.8565,1.664123204,4,703.372409,6548.363862,2271.141215,18428.40467,279.3841438,0,667.9925,343.164,0,0,0
348,348,NW11NA,CARICARE,sin_socio,80,probable,0.2,0,10709.3825,10709.3825,8310.2582,0,8310.2582,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,16.8415,2.051,16.8565,2.116348796,4,703.372409,6548.363862,3149.239455,21389.74239,279.3841438,0,667.9925,343.164,0,0,0
349,349,NW11NA,CARICARE,sin_socio,90,probable,0.2,0,12792.622,12792.622,8310.2582,0,8310.2582,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,16.8415,2.051,16.8565,2.568574389,4,703.372409,6548.363862,4027.337695,24351.08012,279.3841438,0,667.9925,343.164,0,0,0
350,350,NW11NA,CARICARE,sin_socio,50,optimista,-0.2,0,-1960.1143,-1960.1143,16511.9961,0,16511.9961,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,33.463,2.051,33.4929,0,50,703.372409,13011.2153,471.8716573,12505.72922,279.3841438,0,667.9925,343.164,0,0,0
351,351,NW11NA,CARICARE,sin_socio,60,optimista,-0.2,0,818.5935,818.5935,16511.9961,0,16511.9961,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,33.463,2.051,33.4929,0.113217332,50,703.372409,13011.2153,654.5015935,15467.06694,279.3841438,0,667.9925,343.164,0,0,0
352,352,NW11NA,CARICARE,sin_socio,70,optimista,-0.2,0,3597.3013,3597.3013,16511.9961,0,16511.9961,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,33.463,2.051,33.4929,0.340816189,7,703.372409,13011.2153,837.1315298,18428.40467,279.3841438,0,667.9925,343.164,0,0,0
353,353,NW11NA,CARICARE,sin_socio,80,optimista,-0.2,0,6004.2215,6004.2215,16511.9961,0,16511.9961,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,33.463,2.051,33.4929,0.568415046,7,703.372409,13011.2153,1391.549007,21389.74239,279.3841438,0,667.9925,343.164,0,0,0
354,354,NW11NA,CARICARE,sin_socio,90,optimista,-0.2,0,8087.461,8087.461,16511.9961,0,16511.9961,0,1011.1565,1011.1565,0,0.394752288,0.394752288,2022,2028,2028,0,0,2.0492,33.463,2.051,33.4929,0.796013902,7,703.372409,13011.2153,2269.647246,24351.08012,279.3841438,0,667.9925,343.164,0,0,0
